Abbreviation,TimeFromTransfusion,Z_Mean,VitalName,PlotOrder,Pred,LCL,UCL,VitalParam
SpO2,631.7815,1.035681528,Peripheral Capillary Oxygen Saturation (%),6,-0.051473075,-0.152626216,0.049680065,SpO2
SpO2,631.9486667,-0.984416193,Peripheral Capillary Oxygen Saturation (%),6,-0.051488897,-0.152615626,0.049637832,SpO2
SpO2,632.0521667,0.481256397,Peripheral Capillary Oxygen Saturation (%),6,-0.051498671,-0.152609214,0.049611873,SpO2
SpO2,632.1358333,-0.043788941,Peripheral Capillary Oxygen Saturation (%),6,-0.051506559,-0.152604113,0.049590996,SpO2
SpO2,633.2965,-0.039050264,Peripheral Capillary Oxygen Saturation (%),6,-0.051614862,-0.152541235,0.049311512,SpO2
SpO2,633.576,-0.55651372,Peripheral Capillary Oxygen Saturation (%),6,-0.05164064,-0.152528408,0.049247128,SpO2
SpO2,634.2578333,-0.343273285,Peripheral Capillary Oxygen Saturation (%),6,-0.05170306,-0.152501149,0.049095028,SpO2
SpO2,634.9463333,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.051765444,-0.15247972,0.048948832,SpO2
SpO2,635.7228333,-0.670241952,Peripheral Capillary Oxygen Saturation (%),6,-0.051835061,-0.152463372,0.04879325,SpO2
SpO2,636.3388333,0.343834783,Peripheral Capillary Oxygen Saturation (%),6,-0.051889756,-0.152456643,0.048677131,SpO2
SpO2,636.6048333,-0.385921372,Peripheral Capillary Oxygen Saturation (%),6,-0.051913234,-0.152455519,0.048629051,SpO2
SpO2,636.692,0.523904484,Peripheral Capillary Oxygen Saturation (%),6,-0.05192091,-0.152455391,0.048613571,SpO2
SpO2,637.1545,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.051961491,-0.15245673,0.048533747,SpO2
SpO2,638.083,1.035681528,Peripheral Capillary Oxygen Saturation (%),6,-0.052042248,-0.152470058,0.048385562,SpO2
SpO2,639.723,-0.670241952,Peripheral Capillary Oxygen Saturation (%),6,-0.052182735,-0.152530857,0.048165388,SpO2
SpO2,640.3053333,-0.078855146,Peripheral Capillary Oxygen Saturation (%),6,-0.052232013,-0.152564717,0.048100692,SpO2
SpO2,640.7806667,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.052272018,-0.1525974,0.048053363,SpO2
SpO2,641.4865,-0.02199103,Peripheral Capillary Oxygen Saturation (%),6,-0.052331079,-0.152654596,0.047992438,SpO2
SpO2,642.155,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.052386655,-0.152718663,0.047945354,SpO2
SpO2,643.0573333,-0.289963176,Peripheral Capillary Oxygen Saturation (%),6,-0.052461148,-0.152821074,0.047898778,SpO2
SpO2,644.012,0.533381837,Peripheral Capillary Oxygen Saturation (%),6,-0.052539355,-0.152950275,0.047871566,SpO2
SpO2,644.2901667,-0.431412665,Peripheral Capillary Oxygen Saturation (%),6,-0.052562032,-0.152992105,0.047868042,SpO2
SpO2,644.7891667,0.485521206,Peripheral Capillary Oxygen Saturation (%),6,-0.052602593,-0.153072015,0.047866828,SpO2
SpO2,645.68,-0.174576407,Peripheral Capillary Oxygen Saturation (%),6,-0.052674646,-0.15323065,0.047881357,SpO2
SpO2,645.8928333,-1.918409298,Peripheral Capillary Oxygen Saturation (%),6,-0.052691796,-0.153271659,0.047888067,SpO2
SpO2,646.4526667,-1.949684561,Peripheral Capillary Oxygen Saturation (%),6,-0.052736793,-0.153385401,0.047911814,SpO2
SpO2,647.2571667,-0.727106068,Peripheral Capillary Oxygen Saturation (%),6,-0.052801178,-0.153564103,0.047961748,SpO2
SpO2,648.1703333,-1.907036474,Peripheral Capillary Oxygen Saturation (%),6,-0.052873873,-0.15378945,0.048041704,SpO2
SpO2,648.4353333,0.097423614,Peripheral Capillary Oxygen Saturation (%),6,-0.052894894,-0.153859448,0.048069661,SpO2
SpO2,648.9558333,-0.660290731,Peripheral Capillary Oxygen Saturation (%),6,-0.052936084,-0.154003097,0.04813093,SpO2
SpO2,649.1601667,0.987347029,Peripheral Capillary Oxygen Saturation (%),6,-0.052952218,-0.154061751,0.048157315,SpO2
SpO2,649.5396667,0.268015962,Peripheral Capillary Oxygen Saturation (%),6,-0.05298213,-0.154174114,0.048209854,SpO2
SpO2,650.7115,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.053074056,-0.154549821,0.04840171,SpO2
SpO2,651.4841667,1.035681528,Peripheral Capillary Oxygen Saturation (%),6,-0.053134306,-0.15482197,0.048553359,SpO2
SpO2,651.707,0.225367875,Peripheral Capillary Oxygen Saturation (%),6,-0.053151628,-0.154904152,0.048600897,SpO2
SpO2,652.3003333,-0.957405737,Peripheral Capillary Oxygen Saturation (%),6,-0.053197634,-0.155131189,0.048735921,SpO2
SpO2,652.8231667,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.053238033,-0.155341289,0.048865222,SpO2
SpO2,653.0711667,0.293604814,Peripheral Capillary Oxygen Saturation (%),6,-0.05325715,-0.155444283,0.048929983,SpO2
SpO2,653.7523333,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.053309504,-0.155738383,0.049119374,SpO2
SpO2,654.2825,0.017813852,Peripheral Capillary Oxygen Saturation (%),6,-0.053350097,-0.155978829,0.049278635,SpO2
SpO2,654.6828333,-2.603621895,Peripheral Capillary Oxygen Saturation (%),6,-0.053380659,-0.156167192,0.049405874,SpO2
SpO2,654.9716667,0.328434085,Peripheral Capillary Oxygen Saturation (%),6,-0.05340266,-0.156306768,0.049501448,SpO2
SpO2,655.149,0.104531629,Peripheral Capillary Oxygen Saturation (%),6,-0.053416148,-0.156394001,0.049561705,SpO2
SpO2,655.5056667,-0.801029419,Peripheral Capillary Oxygen Saturation (%),6,-0.053443228,-0.156573023,0.049686566,SpO2
SpO2,656.033,-0.215329024,Peripheral Capillary Oxygen Saturation (%),6,-0.05348315,-0.15684653,0.04988023,SpO2
SpO2,656.4843333,0.268015962,Peripheral Capillary Oxygen Saturation (%),6,-0.053517204,-0.157089073,0.050054664,SpO2
SpO2,657.1693333,-0.286409169,Peripheral Capillary Oxygen Saturation (%),6,-0.053568685,-0.157472291,0.050334922,SpO2
SpO2,657.3311667,-0.385921372,Peripheral Capillary Oxygen Saturation (%),6,-0.053580811,-0.157565515,0.050403894,SpO2
SpO2,659.3465,0.467040368,Peripheral Capillary Oxygen Saturation (%),6,-0.053730573,-0.158814369,0.051353223,SpO2
SpO2,659.6488333,0.173242435,Peripheral Capillary Oxygen Saturation (%),6,-0.053752833,-0.159016011,0.051510345,SpO2
SpO2,659.9051667,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.053771662,-0.159189945,0.051646621,SpO2
SpO2,660.1413333,0.268015962,Peripheral Capillary Oxygen Saturation (%),6,-0.053788973,-0.159352622,0.051774675,SpO2
SpO2,660.5385,-0.86073674,Peripheral Capillary Oxygen Saturation (%),6,-0.053818006,-0.159631477,0.051995465,SpO2
SpO2,661.3506667,0.361841753,Peripheral Capillary Oxygen Saturation (%),6,-0.053877058,-0.160222504,0.052468387,SpO2
SpO2,662.0295,-0.385921372,Peripheral Capillary Oxygen Saturation (%),6,-0.053926078,-0.16073817,0.052886013,SpO2
SpO2,662.888,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.053987616,-0.161418944,0.053443712,SpO2
SpO2,663.2325,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.054012162,-0.161701204,0.053676881,SpO2
SpO2,663.8203333,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.054053844,-0.162194948,0.05408726,SpO2
SpO2,664.1868333,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.054079701,-0.162510564,0.054351162,SpO2
SpO2,664.3996667,-0.385921372,Peripheral Capillary Oxygen Saturation (%),6,-0.054094669,-0.162696604,0.054507265,SpO2
SpO2,665.5725,-0.708151362,Peripheral Capillary Oxygen Saturation (%),6,-0.054176515,-0.163758398,0.055405369,SpO2
SpO2,665.897,-0.827186912,Peripheral Capillary Oxygen Saturation (%),6,-0.054198963,-0.164063197,0.05566527,SpO2
SpO2,667.1173333,-0.172680937,Peripheral Capillary Oxygen Saturation (%),6,-0.054282584,-0.165252637,0.056687468,SpO2
SpO2,667.4491667,-0.385921372,Peripheral Capillary Oxygen Saturation (%),6,-0.054305096,-0.165587947,0.056977755,SpO2
SpO2,667.6405,0.211151846,Peripheral Capillary Oxygen Saturation (%),6,-0.05431803,-0.165783605,0.057147545,SpO2
SpO2,667.8908333,-0.033363853,Peripheral Capillary Oxygen Saturation (%),6,-0.054334902,-0.166042167,0.057372363,SpO2
SpO2,669.175,-1.523203691,Peripheral Capillary Oxygen Saturation (%),6,-0.054420509,-0.167414558,0.058573541,SpO2
SpO2,669.4768333,-0.903384827,Peripheral Capillary Oxygen Saturation (%),6,-0.054440393,-0.167748359,0.058867573,SpO2
SpO2,669.808,0.708712861,Peripheral Capillary Oxygen Saturation (%),6,-0.054462102,-0.168119539,0.059195336,SpO2
SpO2,670.1668333,0.637632716,Peripheral Capillary Oxygen Saturation (%),6,-0.054485494,-0.168527575,0.059556588,SpO2
SpO2,670.2581667,0.339096107,Peripheral Capillary Oxygen Saturation (%),6,-0.054491426,-0.168632405,0.059649553,SpO2
SpO2,670.4203333,-0.376444019,Peripheral Capillary Oxygen Saturation (%),6,-0.054501936,-0.168819507,0.059815635,SpO2
SpO2,670.7358333,0.467040368,Peripheral Capillary Oxygen Saturation (%),6,-0.054522302,-0.169187093,0.06014249,SpO2
SpO2,670.8728333,-0.459844723,Peripheral Capillary Oxygen Saturation (%),6,-0.054531111,-0.169348181,0.06028596,SpO2
SpO2,671.2791667,-1.580067807,Peripheral Capillary Oxygen Saturation (%),6,-0.054557113,-0.169831205,0.060716979,SpO2
SpO2,671.4535,0.751360948,Peripheral Capillary Oxygen Saturation (%),6,-0.054568212,-0.17004085,0.060904426,SpO2
SpO2,672.5033333,-0.198269789,Peripheral Capillary Oxygen Saturation (%),6,-0.05463429,-0.171333974,0.062065394,SpO2
SpO2,673.0066667,0.609200658,Peripheral Capillary Oxygen Saturation (%),6,-0.054665494,-0.171972632,0.062641643,SpO2
SpO2,673.6235,0.467040368,Peripheral Capillary Oxygen Saturation (%),6,-0.054703297,-0.172771854,0.06336526,SpO2
SpO2,673.9123333,0.703026449,Peripheral Capillary Oxygen Saturation (%),6,-0.054720828,-0.173152365,0.063710708,SpO2
SpO2,674.4006667,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.054750217,-0.173804808,0.064304375,SpO2
SpO2,675.1336667,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.05479372,-0.174805652,0.065218211,SpO2
SpO2,675.5445,-0.558646124,Peripheral Capillary Oxygen Saturation (%),6,-0.054817777,-0.175377908,0.065742355,SpO2
SpO2,675.97,-0.656025923,Peripheral Capillary Oxygen Saturation (%),6,-0.054842439,-0.175979157,0.066294278,SpO2
SpO2,676.2868333,0.836657122,Peripheral Capillary Oxygen Saturation (%),6,-0.054860634,-0.176432516,0.066711248,SpO2
SpO2,677.0665,0.71297767,Peripheral Capillary Oxygen Saturation (%),6,-0.054904775,-0.177568723,0.067759173,SpO2
SpO2,677.5418333,0.097423614,Peripheral Capillary Oxygen Saturation (%),6,-0.054931237,-0.178275783,0.068413309,SpO2
SpO2,678.2271667,0.093158805,Peripheral Capillary Oxygen Saturation (%),6,-0.054968776,-0.179314359,0.069376808,SpO2
SpO2,678.6623333,-0.499649604,Peripheral Capillary Oxygen Saturation (%),6,-0.054992228,-0.17998555,0.070001094,SpO2
SpO2,679.77,-0.825196668,Peripheral Capillary Oxygen Saturation (%),6,-0.055050544,-0.181735047,0.071633959,SpO2
SpO2,680.9683333,0.495472426,Peripheral Capillary Oxygen Saturation (%),6,-0.055111329,-0.183694012,0.073471354,SpO2
SpO2,681.5446667,-0.016304618,Peripheral Capillary Oxygen Saturation (%),6,-0.055139678,-0.184660631,0.074381274,SpO2
SpO2,682.0761667,1.035681528,Peripheral Capillary Oxygen Saturation (%),6,-0.055165299,-0.185566105,0.075235507,SpO2
SpO2,682.6645,0.836657122,Peripheral Capillary Oxygen Saturation (%),6,-0.055193062,-0.18658409,0.076197967,SpO2
SpO2,683.033,-0.340430079,Peripheral Capillary Oxygen Saturation (%),6,-0.055210127,-0.187230082,0.076809828,SpO2
SpO2,683.2561667,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.055220339,-0.187624434,0.077183756,SpO2
SpO2,683.4303333,-0.783970184,Peripheral Capillary Oxygen Saturation (%),6,-0.055228244,-0.187933839,0.077477352,SpO2
SpO2,683.7501667,-0.385921372,Peripheral Capillary Oxygen Saturation (%),6,-0.055242611,-0.188505763,0.078020541,SpO2
SpO2,684.7343333,0.691653626,Peripheral Capillary Oxygen Saturation (%),6,-0.055285595,-0.190295975,0.079724786,SpO2
SpO2,685.1193333,0.751360948,Peripheral Capillary Oxygen Saturation (%),6,-0.055301897,-0.191008721,0.080404927,SpO2
SpO2,686.1651667,-0.519552044,Peripheral Capillary Oxygen Saturation (%),6,-0.055344697,-0.192979994,0.082290601,SpO2
SpO2,686.5056667,-0.621907453,Peripheral Capillary Oxygen Saturation (%),6,-0.055358156,-0.193632848,0.082916535,SpO2
SpO2,686.7655,0.052880057,Peripheral Capillary Oxygen Saturation (%),6,-0.055368268,-0.194134677,0.083398141,SpO2
SpO2,687.5253333,0.814859211,Peripheral Capillary Oxygen Saturation (%),6,-0.055397038,-0.19562022,0.084826144,SpO2
SpO2,688.2495,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.055423331,-0.197060969,0.086214306,SpO2
SpO2,688.4138333,-0.437099076,Peripheral Capillary Oxygen Saturation (%),6,-0.055429143,-0.197391291,0.086533005,SpO2
SpO2,688.4683333,0.555179748,Peripheral Capillary Oxygen Saturation (%),6,-0.055431058,-0.197501116,0.086639,SpO2
SpO2,689.4808333,-5.048778882,Peripheral Capillary Oxygen Saturation (%),6,-0.055465463,-0.199566312,0.088635385,SpO2
SpO2,690.829,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.055507762,-0.202389067,0.091373543,SpO2
SpO2,691.5395,0.72292889,Peripheral Capillary Oxygen Saturation (%),6,-0.055528376,-0.203909947,0.092853196,SpO2
SpO2,692.3023333,0.307820843,Peripheral Capillary Oxygen Saturation (%),6,-0.055549168,-0.205568217,0.09446988,SpO2
SpO2,692.8198333,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.055562465,-0.20670805,0.095583121,SpO2
SpO2,693.2898333,-1.352611344,Peripheral Capillary Oxygen Saturation (%),6,-0.055573962,-0.207753635,0.09660571,SpO2
SpO2,693.536,-0.263663523,Peripheral Capillary Oxygen Saturation (%),6,-0.055579762,-0.208305196,0.097145673,SpO2
SpO2,694.0698333,-0.158464908,Peripheral Capillary Oxygen Saturation (%),6,-0.055591803,-0.209510548,0.098326941,SpO2
SpO2,694.8616667,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.05560829,-0.211321644,0.100105063,SpO2
SpO2,695.2571667,-0.528081662,Peripheral Capillary Oxygen Saturation (%),6,-0.055615897,-0.212236567,0.101004774,SpO2
SpO2,695.3915,-1.292904022,Peripheral Capillary Oxygen Saturation (%),6,-0.055618383,-0.212548885,0.101312118,SpO2
SpO2,695.7446667,-0.687301187,Peripheral Capillary Oxygen Saturation (%),6,-0.055624684,-0.21337374,0.102124372,SpO2
SpO2,696.7235,0.395960223,Peripheral Capillary Oxygen Saturation (%),6,-0.055640314,-0.215688269,0.10440764,SpO2
SpO2,697.2111667,0.751360948,Peripheral Capillary Oxygen Saturation (%),6,-0.055647069,-0.216856868,0.105562729,SpO2
SpO2,697.5175,0.577925394,Peripheral Capillary Oxygen Saturation (%),6,-0.055650953,-0.21759617,0.106294265,SpO2
SpO2,697.9295,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.055655731,-0.218596832,0.10728537,SpO2
SpO2,698.38,0.163528149,Peripheral Capillary Oxygen Saturation (%),6,-0.055660364,-0.219699302,0.108378574,SpO2
SpO2,699.0413333,1.035681528,Peripheral Capillary Oxygen Saturation (%),6,-0.055666024,-0.221333361,0.110001313,SpO2
SpO2,699.478,-1.523203691,Peripheral Capillary Oxygen Saturation (%),6,-0.055669004,-0.222422448,0.111084439,SpO2
SpO2,699.6925,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.055670245,-0.222960375,0.111619885,SpO2
SpO2,699.8053333,0.01212744,Peripheral Capillary Oxygen Saturation (%),6,-0.055670838,-0.223244117,0.111902442,SpO2
SpO2,699.976,-0.954562532,Peripheral Capillary Oxygen Saturation (%),6,-0.055671656,-0.223674309,0.112330997,SpO2
SpO2,700.0831667,0.509688455,Peripheral Capillary Oxygen Saturation (%),6,-0.055672122,-0.223945064,0.112600821,SpO2
SpO2,700.3478333,0.040559498,Peripheral Capillary Oxygen Saturation (%),6,-0.055673109,-0.224615801,0.113269583,SpO2
SpO2,700.878,0.137228495,Peripheral Capillary Oxygen Saturation (%),6,-0.055674389,-0.225968186,0.114619408,SpO2
SpO2,701.1113333,-0.127189644,Peripheral Capillary Oxygen Saturation (%),6,-0.055674654,-0.226567096,0.115217789,SpO2
SpO2,702.4878333,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.055672409,-0.230146055,0.118801237,SpO2
SpO2,702.7331667,-0.499649604,Peripheral Capillary Oxygen Saturation (%),6,-0.055671312,-0.230792112,0.119449488,SpO2
SpO2,703.0613333,0.239583904,Peripheral Capillary Oxygen Saturation (%),6,-0.055669508,-0.231660146,0.12032113,SpO2
SpO2,703.3661667,-0.206799407,Peripheral Capillary Oxygen Saturation (%),6,-0.055667484,-0.232470392,0.121135425,SpO2
SpO2,703.9166667,0.301186696,Peripheral Capillary Oxygen Saturation (%),6,-0.055662967,-0.23394318,0.122617246,SpO2
SpO2,704.1998333,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.055660207,-0.234705529,0.123385115,SpO2
SpO2,705.7071667,0.694496832,Peripheral Capillary Oxygen Saturation (%),6,-0.055640406,-0.238817816,0.127537004,SpO2
SpO2,705.8066667,1.00724947,Peripheral Capillary Oxygen Saturation (%),6,-0.05563879,-0.239092463,0.127814882,SpO2
SpO2,706.0891667,0.182719788,Peripheral Capillary Oxygen Saturation (%),6,-0.055633993,-0.239874381,0.128606396,SpO2
SpO2,706.4578333,1.035681528,Peripheral Capillary Oxygen Saturation (%),6,-0.055627258,-0.240899553,0.129645037,SpO2
SpO2,707.7545,-0.182632157,Peripheral Capillary Oxygen Saturation (%),6,-0.055599257,-0.244547809,0.133349295,SpO2
SpO2,708.5068333,-0.101600792,Peripheral Capillary Oxygen Saturation (%),6,-0.055579888,-0.246694722,0.135534947,SpO2
SpO2,708.5741667,0.59071982,Peripheral Capillary Oxygen Saturation (%),6,-0.055578041,-0.246887944,0.135731862,SpO2
SpO2,709.5256667,-0.385921372,Peripheral Capillary Oxygen Saturation (%),6,-0.055549936,-0.249637173,0.1385373,SpO2
SpO2,710.2276667,0.01212744,Peripheral Capillary Oxygen Saturation (%),6,-0.055526776,-0.251687892,0.14063434,SpO2
SpO2,710.3968333,0.474148382,Peripheral Capillary Oxygen Saturation (%),6,-0.055520884,-0.2521849,0.141143131,SpO2
SpO2,711.1925,-1.381043402,Peripheral Capillary Oxygen Saturation (%),6,-0.055491538,-0.254537221,0.143554144,SpO2
SpO2,712.2003333,-0.00587953,Peripheral Capillary Oxygen Saturation (%),6,-0.055450463,-0.257551362,0.146650436,SpO2
SpO2,712.7851667,0.467040368,Peripheral Capillary Oxygen Saturation (%),6,-0.055424599,-0.259318035,0.148468837,SpO2
SpO2,713.372,-0.158464908,Peripheral Capillary Oxygen Saturation (%),6,-0.05539713,-0.261103672,0.150309411,SpO2
SpO2,713.8348333,0.666064774,Peripheral Capillary Oxygen Saturation (%),6,-0.055374385,-0.262521089,0.151772319,SpO2
SpO2,714.6585,-0.641809894,Peripheral Capillary Oxygen Saturation (%),6,-0.055331528,-0.265063291,0.154400236,SpO2
SpO2,715.1605,-0.300625198,Peripheral Capillary Oxygen Saturation (%),6,-0.055303901,-0.266625031,0.156017229,SpO2
SpO2,715.6791667,-0.186896966,Peripheral Capillary Oxygen Saturation (%),6,-0.055274148,-0.268248397,0.1577001,SpO2
SpO2,716.7361667,-0.149935291,Peripheral Capillary Oxygen Saturation (%),6,-0.055209671,-0.271587284,0.161167943,SpO2
SpO2,717.79,-0.036613231,Peripheral Capillary Oxygen Saturation (%),6,-0.055140179,-0.274956778,0.16467642,SpO2
SpO2,718.3465,0.064726747,Peripheral Capillary Oxygen Saturation (%),6,-0.055101356,-0.276752369,0.166549657,SpO2
SpO2,718.5436667,-0.306311609,Peripheral Capillary Oxygen Saturation (%),6,-0.055087245,-0.277391226,0.167216737,SpO2
SpO2,718.9611667,1.035681528,Peripheral Capillary Oxygen Saturation (%),6,-0.055056746,-0.278748627,0.168635136,SpO2
SpO2,719.1728333,0.268015962,Peripheral Capillary Oxygen Saturation (%),6,-0.055040961,-0.279439204,0.169357283,SpO2
SpO2,719.2991667,-0.097809851,Peripheral Capillary Oxygen Saturation (%),6,-0.055031436,-0.279852141,0.16978927,SpO2
SpO2,719.6301667,-0.385921372,Peripheral Capillary Oxygen Saturation (%),6,-0.055006111,-0.280936772,0.17092455,SpO2
VE(u),-718.4645,-0.146341937,Minute Ventilation (L/min),7,-0.040373094,-0.361476515,0.280730328,SpO2
VE(u),-717.9971667,-0.224161718,Minute Ventilation (L/min),7,-0.04075667,-0.359824225,0.278310885,SpO2
VE(u),-716.7441667,-0.002861715,Minute Ventilation (L/min),7,-0.041766794,-0.355427877,0.27189429,SpO2
VE(u),-715.3078333,-0.390339376,Minute Ventilation (L/min),7,-0.042891802,-0.350448964,0.26466536,SpO2
VE(u),-714.0995,0.080632425,Minute Ventilation (L/min),7,-0.043810897,-0.346310876,0.258689081,SpO2
VE(u),-712.6368333,-0.07723635,Minute Ventilation (L/min),7,-0.044889892,-0.341363882,0.251584099,SpO2
VE(u),-712.1945,-0.48680348,Minute Ventilation (L/min),7,-0.045208936,-0.339881289,0.249463417,SpO2
VE(u),-711.7568333,-0.089598346,Minute Ventilation (L/min),7,-0.045521288,-0.33842051,0.247377934,SpO2
VE(u),-711.3086667,-0.178766846,Minute Ventilation (L/min),7,-0.0458377,-0.336931062,0.245255662,SpO2
VE(u),-709.2571667,-0.113917028,Minute Ventilation (L/min),7,-0.047241581,-0.330195786,0.235712625,SpO2
VE(u),-708.4913333,-0.162554391,Minute Ventilation (L/min),7,-0.047746859,-0.327716472,0.232222755,SpO2
VE(u),-708.2281667,-0.042582228,Minute Ventilation (L/min),7,-0.047918122,-0.326868909,0.231032664,SpO2
VE(u),-707.7695,0.121163561,Minute Ventilation (L/min),7,-0.048213713,-0.325397121,0.228969695,SpO2
VE(u),-705.4043333,-0.344944504,Minute Ventilation (L/min),7,-0.049679267,-0.317917409,0.218558876,SpO2
VE(u),-704.7981667,0.380562832,Minute Ventilation (L/min),7,-0.050038983,-0.316030213,0.215952247,SpO2
VE(u),-704.3978333,0.03442693,Minute Ventilation (L/min),7,-0.050272985,-0.314790546,0.214244576,SpO2
VE(u),-703.3155,0.348137923,Minute Ventilation (L/min),7,-0.050891386,-0.311465803,0.209683031,SpO2
VE(u),-702.9826667,-0.414658058,Minute Ventilation (L/min),7,-0.051077366,-0.31045129,0.208296557,SpO2
VE(u),-702.627,-0.388718131,Minute Ventilation (L/min),7,-0.051273925,-0.309371296,0.206823446,SpO2
VE(u),-701.8566667,-0.203085527,Minute Ventilation (L/min),7,-0.051691912,-0.307046783,0.203662958,SpO2
VE(u),-700.0528333,-0.178766846,Minute Ventilation (L/min),7,-0.052629147,-0.301682416,0.196424122,SpO2
VE(u),-698.8256667,0.258969424,Minute Ventilation (L/min),7,-0.053233352,-0.298096569,0.191629865,SpO2
VE(u),-698.397,-0.259829118,Minute Ventilation (L/min),7,-0.053438012,-0.296856203,0.189980179,SpO2
VE(u),-698.0875,-0.101757687,Minute Ventilation (L/min),7,-0.053583714,-0.2959646,0.188797172,SpO2
VE(u),-697.841,-0.234699813,Minute Ventilation (L/min),7,-0.053698519,-0.295256862,0.187859823,SpO2
VE(u),-697.265,-0.622988097,Minute Ventilation (L/min),7,-0.053962498,-0.293611304,0.185686308,SpO2
VE(u),-696.0733333,-0.276041572,Minute Ventilation (L/min),7,-0.05448953,-0.290243598,0.181264539,SpO2
VE(u),-695.4018333,-0.092030214,Minute Ventilation (L/min),7,-0.054775132,-0.288367831,0.178817568,SpO2
VE(u),-694.0956667,-0.413847435,Minute Ventilation (L/min),7,-0.055307094,-0.284764749,0.174150562,SpO2
VE(u),-693.6395,-0.045014097,Minute Ventilation (L/min),7,-0.055485519,-0.283520655,0.172549617,SpO2
VE(u),-693.0888333,-0.224161718,Minute Ventilation (L/min),7,-0.05569582,-0.282028708,0.170637068,SpO2
VE(u),-692.8131667,-0.39763498,Minute Ventilation (L/min),7,-0.055799005,-0.281285898,0.169687889,SpO2
VE(u),-692.2925,-0.203085527,Minute Ventilation (L/min),7,-0.055990079,-0.279890335,0.167910178,SpO2
VE(u),-691.8806667,-0.459647619,Minute Ventilation (L/min),7,-0.056137674,-0.278793375,0.166518027,SpO2
VE(u),-691.6461667,0.457571991,Minute Ventilation (L/min),7,-0.056220316,-0.278171486,0.165730853,VE
VE(u),-691.4563333,0.242756969,Minute Ventilation (L/min),7,-0.056286473,-0.277669503,0.165096557,VE
VE(u),-691.236,-0.086896271,Minute Ventilation (L/min),7,-0.056362423,-0.277088498,0.164363651,VE
VE(u),-691.1373333,0.325440487,Minute Ventilation (L/min),7,-0.056396143,-0.276828888,0.164036602,VE
VE(u),-690.7303333,-0.174308421,Minute Ventilation (L/min),7,-0.056533332,-0.275761721,0.162695057,VE
VE(u),-690.6103333,0.04618096,Minute Ventilation (L/min),7,-0.056573195,-0.275448222,0.162301833,VE
VE(u),-689.5903333,-0.081492119,Minute Ventilation (L/min),7,-0.056901238,-0.272804597,0.159002121,VE
VE(u),-688.691,-0.42438553,Minute Ventilation (L/min),7,-0.057174423,-0.270505188,0.156156342,VE
VE(u),-688.3213333,-0.04906721,Minute Ventilation (L/min),7,-0.057282342,-0.269568619,0.155003935,VE
VE(u),-688.1996667,0.09684488,Minute Ventilation (L/min),7,-0.057317303,-0.269261468,0.154626862,VE
VE(u),-687.9423333,0.104951107,Minute Ventilation (L/min),7,-0.057390337,-0.268613616,0.153832942,VE
VE(u),-687.2378333,-0.016642301,Minute Ventilation (L/min),7,-0.057583946,-0.266852482,0.151684591,VE
VE(u),-686.7156667,-0.089598346,Minute Ventilation (L/min),7,-0.057721449,-0.265558987,0.15011609,VE
VE(u),-685.3936667,0.129269788,Minute Ventilation (L/min),7,-0.058046693,-0.262329432,0.146236046,VE
VE(u),-684.7335,-0.330353295,Minute Ventilation (L/min),7,-0.058196802,-0.260741092,0.144347488,VE
VE(u),-683.3563333,-0.160122523,Minute Ventilation (L/min),7,-0.058483478,-0.257480298,0.140513343,VE
VE(u),-681.8893333,-0.190926187,Minute Ventilation (L/min),7,-0.058749384,-0.254085499,0.136586731,VE
VE(u),-681.6115,-0.381422526,Minute Ventilation (L/min),7,-0.058795146,-0.253451748,0.135861457,VE
VE(u),-681.4538333,0.242756969,Minute Ventilation (L/min),7,-0.058820463,-0.253093408,0.135452482,VE
VE(u),-681.2298333,0.177096529,Minute Ventilation (L/min),7,-0.05885562,-0.252585934,0.134874695,VE
VE(u),-680.9601667,3.865835223,Minute Ventilation (L/min),7,-0.058896678,-0.251977535,0.13418418,VE
