TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-678,1,16.09745934,1.6242328932,13.172269204,1.6358566719,9.9660329883,16.378505419,9.9700810982,16.368423083,0.003360248,0.0030171133,-3.203219102,3.2092533288,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-677,1,16.098796697,1.6241242839,13.173929677,1.635751663,9.9678992765,16.379960078,9.9700810982,16.368423083,0.0046976054,0.0046775868,-3.201352814,3.2107079876,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-676,1,16.100134054,1.624016588,13.175590151,1.6356475423,9.9697638239,16.381416478,9.9700810982,16.368423083,0.0060349628,0.0063380603,-3.199488267,3.2121643872,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-675,1,16.101471412,1.6239098057,13.177250624,1.6355443098,9.9716266302,16.382874618,9.9700810982,16.368423083,0.0073723202,0.0079985337,-3.19762546,3.2136225278,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-674,1,16.102808769,1.623803937,13.178911098,1.6354419659,9.9734876951,16.3843345,9.9700810982,16.368423083,0.0087096776,0.0096590072,-3.195764395,3.2150824099,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-673,1,16.104146127,1.6236989823,13.180571571,1.6353405106,9.9753470182,16.385796124,9.9700810982,16.368423083,0.010047035,0.0113194807,-3.193905072,3.2165440337,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-672,1,16.105483484,1.6235949416,13.182232045,1.6352399442,9.9772045993,16.38725949,9.9700810982,16.368423083,0.0113843924,0.0129799542,-3.192047491,3.2180073996,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-671,1,16.106820841,1.6234918151,13.183892518,1.6351402667,9.979060438,16.388724598,9.9700810982,16.368423083,0.0127217498,0.0146404277,-3.190191652,3.2194725078,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-670,1,16.108158199,1.6233896031,13.185552992,1.6350414784,9.980914534,16.390191449,9.9700810982,16.368423083,0.0140591072,0.0163009012,-3.188337556,3.2209393588,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-669,1,16.109495556,1.6232883057,13.187213465,1.6349435794,9.982766887,16.391660043,9.9700810982,16.368423083,0.0153964646,0.0179613747,-3.186485204,3.2224079528,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-668,1,16.110832914,1.623187923,13.188873939,1.6348465699,9.9846174966,16.393130381,9.9700810982,16.368423083,0.016733822,0.0196218481,-3.184634594,3.2238782902,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-667,1,16.112170271,1.6230884553,13.190534412,1.63475045,9.9864663626,16.394602462,9.9700810982,16.368423083,0.0180711794,0.0212823216,-3.182785728,3.2253503711,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-666,1,16.113507628,1.6229899026,13.192194886,1.6346552199,9.9883134846,16.396076287,9.9700810982,16.368423083,0.0194085368,0.0229427951,-3.180938606,3.2268241961,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-665,1,16.114844986,1.6228922652,13.193855359,1.6345608797,9.9901588624,16.397551856,9.9700810982,16.368423083,0.0207458942,0.0246032686,-3.179093228,3.2282997653,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-664,1,16.116182343,1.6227955433,13.195515833,1.6344674296,9.9920024956,16.39902917,9.9700810982,16.368423083,0.0220832516,0.0262637421,-3.177249595,3.2297770791,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-663,1,16.117519701,1.6226997369,13.197176306,1.6343748697,9.9938443839,16.400508228,9.9700810982,16.368423083,0.023420609,0.0279242156,-3.175407707,3.2312561377,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-662,1,16.118857058,1.6226048464,13.19883678,1.6342832003,9.9956845271,16.401989032,9.9700810982,16.368423083,0.0247579664,0.029584689,-3.173567563,3.2327369415,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-661,1,16.120194415,1.6225108717,13.200497253,1.6341924214,9.9975229249,16.403471581,9.9700810982,16.368423083,0.0260953238,0.0312451625,-3.171729166,3.2342194907,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-660,1,16.121531773,1.6224178131,13.202157726,1.6341025332,9.9993595768,16.404955876,9.9700810982,16.368423083,0.0274326812,0.032905636,-3.169892514,3.2357037857,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-659,1,16.122869126,1.6223256711,13.203818193,1.6340135362,10.001194476,16.406441911,9.9700810982,16.368423083,0.0287700347,0.0345661029,-3.168057615,3.2371898206,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-658,1,16.124206456,1.6222344472,13.205478621,1.6339254319,10.003027585,16.407929656,9.9700810982,16.368423083,0.0301073643,0.0362265301,-3.166224506,3.2386775658,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-657,1,16.125543738,1.6221441436,13.207138968,1.6338382222,10.004858861,16.409419075,9.9700810982,16.368423083,0.0314446463,0.0378868778,-3.164393229,3.2401669849,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-656,1,16.126880949,1.6220547619,13.208799197,1.6337519089,10.006688262,16.410910132,9.9700810982,16.368423083,0.032781857,0.0395471065,-3.162563829,3.2416580418,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-655,1,16.128218064,1.6219663038,13.210459267,1.6336664937,10.008515743,16.41240279,9.9700810982,16.368423083,0.0341189724,0.0412071764,-3.160736347,3.2431507,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-654,1,16.12955506,1.621878771,13.212119138,1.6335819779,10.010341263,16.413897013,9.9700810982,16.368423083,0.0354559688,0.0428670478,-3.158910827,3.2446449227,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-653,1,16.130891914,1.6217921649,13.213778772,1.6334983631,10.012164779,16.415392764,9.9700810982,16.368423083,0.0367928224,0.0445266811,-3.157087311,3.2461406732,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-652,1,16.132228601,1.621706487,13.215438127,1.6334156507,10.013986249,16.416890005,9.9700810982,16.368423083,0.0381295094,0.0461860364,-3.155265841,3.2476379143,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-651,1,16.133565098,1.6216217385,13.217097165,1.6333338418,10.01580563,16.418388699,9.9700810982,16.368423083,0.0394660059,0.0478450742,-3.15344646,3.2491366089,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-650,1,16.13490138,1.6215379206,13.218755845,1.6332529377,10.017622881,16.41988881,9.9700810982,16.368423083,0.0408022883,0.0495037547,-3.15162921,3.2506367193,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-649,1,16.136237424,1.6214550344,13.220414129,1.6331729392,10.019437959,16.421390299,9.9700810982,16.368423083,0.0421383326,0.0511620383,-3.149814132,3.2521382081,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-648,1,16.137573207,1.6213730808,13.222071976,1.6330938475,10.021250824,16.422893128,9.9700810982,16.368423083,0.0434741151,0.0528198852,-3.148001267,3.2536410373,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
-647,1,16.138908704,1.6212920608,13.223729346,1.6330156633,10.023061433,16.424397259,9.9700810982,16.368423083,0.044809612,0.0544772557,-3.146190657,3.2551451688,VE,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Minute Ventilation (L/min),VE (L/min),Change in   VE (L/min)
