TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-252,5,80.6913204,0.4007179537,76.093318701,0.3787434079,75.350995156,76.835642245,75.954309609,77.504881018,-0.765940841,-0.636276613,-1.378600157,0.1060469313,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-251,5,80.69286637,0.4010135091,76.095051324,0.3790546029,75.352117849,76.837984799,75.954309609,77.504881018,-0.764394871,-0.634543989,-1.377477464,0.1083894861,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-250,5,80.694429797,0.4013146672,76.09679678,0.3793716722,75.35324186,76.8403517,75.954309609,77.504881018,-0.762831445,-0.632798534,-1.376353453,0.1107563862,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-249,5,80.696010808,0.4016212959,76.098555126,0.3796944755,75.354367524,76.842742729,75.954309609,77.504881018,-0.761250433,-0.631040187,-1.37522779,0.1131474153,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-248,5,80.697609533,0.4019332601,76.100326422,0.3800228688,75.35549518,76.845157664,75.954309609,77.504881018,-0.759651708,-0.629268891,-1.374100133,0.1155623505,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-247,5,80.6992261,0.4022504212,76.102110726,0.3803567052,75.356625177,76.847596276,75.954309609,77.504881018,-0.758035141,-0.627484587,-1.372970136,0.1180009622,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-246,5,80.700860637,0.4025726379,76.103908098,0.3806958343,75.357757868,76.850058328,75.954309609,77.504881018,-0.756400605,-0.625687215,-1.371837445,0.1204630149,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-245,5,80.702513272,0.4028997658,76.105718596,0.3810401028,75.358893612,76.85254358,75.954309609,77.504881018,-0.754747969,-0.623876717,-1.370701701,0.1229482666,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-244,5,80.704184134,0.4032316573,76.107542279,0.3813893541,75.360032774,76.855051783,75.954309609,77.504881018,-0.753077107,-0.622053035,-1.369562539,0.1254564694,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-243,5,80.705873351,0.4035681622,76.109379205,0.3817434289,75.361175727,76.857582683,75.954309609,77.504881018,-0.75138789,-0.620216108,-1.368419586,0.1279873699,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-242,5,80.707581051,0.4039091275,76.111229434,0.3821021649,75.362322846,76.860136022,75.954309609,77.504881018,-0.74968019,-0.618365879,-1.367272467,0.1305407088,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-241,5,80.709307363,0.4042543975,76.113093025,0.382465397,75.363474515,76.862711535,75.954309609,77.504881018,-0.747953878,-0.616502288,-1.366120798,0.1331162213,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-240,5,80.711052416,0.4046038138,76.114970036,0.3828329574,75.364631121,76.865308951,75.954309609,77.504881018,-0.746208826,-0.614625278,-1.364964193,0.1357136375,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-239,5,80.712816336,0.4049572157,76.116860526,0.3832046758,75.365793056,76.867927996,75.954309609,77.504881018,-0.744444905,-0.612734787,-1.363802257,0.1383326824,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-238,5,80.714599253,0.4053144397,76.118764554,0.3835803794,75.366960719,76.870568389,75.954309609,77.504881018,-0.742661988,-0.610830759,-1.362634595,0.1409730759,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-237,5,80.716401296,0.4056753202,76.120682179,0.3839598927,75.368134511,76.873229847,75.954309609,77.504881018,-0.740859946,-0.608913135,-1.361460803,0.1436345333,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-236,5,80.718222591,0.4060396894,76.122613459,0.3843430382,75.36931484,76.875912079,75.954309609,77.504881018,-0.73903865,-0.606981854,-1.360280474,0.1463167653,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-235,5,80.720063269,0.406407377,76.124558454,0.384729636,75.370502117,76.878614792,75.954309609,77.504881018,-0.737197973,-0.605036859,-1.359093197,0.1490194782,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-234,5,80.721923456,0.4067782107,76.126517223,0.3851195042,75.371696758,76.881337687,75.954309609,77.504881018,-0.735337785,-0.603078091,-1.357898556,0.1517423741,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-233,5,80.723803282,0.4071520165,76.128489823,0.3855124585,75.372899182,76.884080464,75.954309609,77.504881018,-0.733457959,-0.60110549,-1.356696132,0.154485151,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-232,5,80.725702874,0.407528618,76.130476314,0.385908313,75.374109812,76.886842816,75.954309609,77.504881018,-0.731558367,-0.599118999,-1.355485501,0.1572475031,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-231,5,80.727622362,0.4079078371,76.132476756,0.3863068797,75.375329077,76.889624434,75.954309609,77.504881018,-0.729638879,-0.597118558,-1.354266236,0.1600291209,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-230,5,80.729561873,0.4082894942,76.134491206,0.386707969,75.376557407,76.892425005,75.954309609,77.504881018,-0.727699368,-0.595104108,-1.353037907,0.1628296916,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-229,5,80.731521535,0.4086734076,76.136519723,0.3871113895,75.377795234,76.895244212,75.954309609,77.504881018,-0.725739706,-0.59307559,-1.351800079,0.1656488988,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
-228,5,80.733501478,0.4090593943,76.138562367,0.3875169481,75.379042998,76.898081736,75.954309609,77.504881018,-0.723759763,-0.591032946,-1.350552316,0.1684864231,ARTm,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Mean Arterial Pressure (mmHg),MAP (mmHg),Change in MAP (mmHg)
