TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
212,3,39.374912072,2.3129208495,40.867681684,2.2611324333,36.435921375,45.299441993,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
213,3,39.364992162,2.312904655,40.86138532,2.2611167474,36.429655755,45.293114885,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
214,3,39.355083462,2.312888409,40.855130337,2.2611010099,36.423431618,45.286829057,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
215,3,39.345185996,2.3128721193,40.848916315,2.2610852283,36.417248527,45.280584103,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
216,3,39.335299786,2.3128557934,40.842742832,2.2610694098,36.411106048,45.274379617,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
217,3,39.325424854,2.3128394389,40.836609467,2.2610535618,36.405003744,45.26821519,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
218,3,39.315561224,2.3128230634,40.830515799,2.2610376917,36.398941181,45.262090417,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
219,3,39.305708918,2.3128066745,40.824461407,2.2610218066,36.392917923,45.25600489,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
220,3,39.295867959,2.3127902796,40.818445869,2.2610059138,36.386933535,45.249958203,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
221,3,39.286038369,2.3127738863,40.812468764,2.2609900205,36.380987581,45.243949948,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
222,3,39.276220171,2.312757502,40.806529672,2.260974134,36.375079625,45.237979718,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
223,3,39.266413388,2.3127411341,40.80062817,2.2609582614,36.369209234,45.232047107,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
224,3,39.256618043,2.3127247899,40.794763839,2.2609424097,36.363375971,45.226151707,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
225,3,39.246834158,2.3127084769,40.788936256,2.2609265861,36.357579402,45.22029311,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
226,3,39.237061756,2.3126922022,40.783145001,2.2609107974,36.351819092,45.214470909,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
227,3,39.22730086,2.312675973,40.777389652,2.2608950507,36.346094607,45.208684697,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
228,3,39.217551492,2.3126597965,40.771669788,2.2608793529,36.34040551,45.202934066,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
229,3,39.207813675,2.3126436799,40.765984988,2.2608637108,36.334751369,45.197218608,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
230,3,39.198087433,2.31262763,40.760334832,2.2608481312,36.329131747,45.191537916,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
231,3,39.188372786,2.312611654,40.754718896,2.2608326207,36.323546212,45.18589158,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
232,3,39.178669759,2.3125957586,40.749136762,2.2608171861,36.317994329,45.180279194,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
233,3,39.168978374,2.3125799506,40.743588006,2.2608018338,36.312475664,45.174700349,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
234,3,39.159298654,2.3125642369,40.738072209,2.2607865705,36.306989783,45.169154636,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
235,3,39.14963062,2.3125486241,40.732588949,2.2607714025,36.301536251,45.163641647,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
236,3,39.139974297,2.3125331188,40.727137805,2.2607563361,36.296114637,45.158160973,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
237,3,39.130329707,2.3125177274,40.721718356,2.2607413777,36.290724505,45.152712206,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
238,3,39.120696872,2.3125024563,40.71633018,2.2607265333,36.285365424,45.147294935,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
239,3,39.111075816,2.312487312,40.710972856,2.2607118092,36.280036959,45.141908753,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
240,3,39.10146656,2.3124723006,40.705645963,2.2606972113,36.274738678,45.136553249,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
241,3,39.091869128,2.3124574282,40.700349081,2.2606827455,36.269470149,45.131228014,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
242,3,39.082283542,2.3124427009,40.695081788,2.2606684176,36.264230937,45.125932638,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
243,3,39.072709825,2.3124281247,40.689843662,2.2606542334,36.259020612,45.120666711,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
244,3,39.063148,2.3124137053,40.684634282,2.2606401985,36.253838741,45.115429824,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
245,3,39.05359809,2.3123994485,40.679453229,2.2606263184,36.248684892,45.110221566,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
246,3,39.044060116,2.3123853599,40.674300079,2.2606125986,36.243558632,45.105041525,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
247,3,39.034534103,2.3123714451,40.669174412,2.2605990443,36.238459532,45.099889293,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
248,3,39.025020071,2.3123577094,40.664075807,2.2605856609,36.233387158,45.094764457,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
249,3,39.015518046,2.3123441581,40.659003843,2.2605724533,36.228341081,45.089666606,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
250,3,39.006028048,2.3123307965,40.653958099,2.2605594266,36.223320868,45.084595329,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
251,3,38.9965501,2.3123176296,40.648938152,2.2605465856,36.21832609,45.079550215,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
252,3,38.987084226,2.3123046623,40.643943583,2.2605339352,36.213356315,45.074530852,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
253,3,38.977630449,2.3122918994,40.63897397,2.26052148,36.208411114,45.069536827,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
254,3,38.968188789,2.3122793457,40.634028892,2.2605092245,36.203490057,45.064567728,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
255,3,38.958759272,2.3122670058,40.629107928,2.2604971731,36.198592712,45.059623144,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
256,3,38.949341919,2.312254884,40.624210656,2.2604853302,36.193718652,45.05470266,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
257,3,38.939936752,2.3122429848,40.619336656,2.2604736999,36.188867447,45.049805864,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
258,3,38.930543795,2.3122313123,40.614485505,2.2604622862,36.184038667,45.044932344,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
259,3,38.921163071,2.3122198705,40.609656784,2.2604510931,36.179231884,45.040081684,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
260,3,38.911794601,2.3122086635,40.604850071,2.2604401244,36.174446669,45.035253472,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
261,3,38.902438409,2.3121976949,40.600064944,2.2604293837,36.169682594,45.030447294,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
262,3,38.893094518,2.3121869686,40.595300983,2.2604188746,36.164939231,45.025662736,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
263,3,38.883762949,2.312176488,40.590557767,2.2604086005,36.160216151,45.020899382,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
264,3,38.874443727,2.3121662565,40.585834873,2.2603985646,36.155512928,45.016156818,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
265,3,38.865136873,2.3121562773,40.581131882,2.2603887701,36.150829133,45.01143463,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
266,3,38.85584241,2.3121465536,40.576448371,2.26037922,36.146164341,45.006732402,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
267,3,38.846560362,2.3121370883,40.57178392,2.2603699172,36.141518123,45.002049717,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
268,3,38.83729075,2.3121278844,40.567138108,2.2603608643,36.136890054,44.997386162,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
269,3,38.828033597,2.3121189444,40.562510513,2.2603520641,36.132279707,44.992741319,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
270,3,38.818788926,2.3121102709,40.557900714,2.2603435189,36.127686657,44.988114772,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
271,3,38.80955676,2.3121018663,40.553308291,2.260335231,36.123110477,44.983506104,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
272,3,38.800337122,2.3120937328,40.548732821,2.2603272027,36.118550743,44.978914899,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
273,3,38.791130034,2.3120858727,40.544173884,2.2603194359,36.114007029,44.974340739,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
274,3,38.781935519,2.3120782877,40.539631058,2.2603119326,36.109478909,44.969783207,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
275,3,38.772753599,2.3120709798,40.535103923,2.2603046945,36.104965961,44.965241886,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
276,3,38.763584298,2.3120639506,40.530592057,2.2602977233,36.100467758,44.960716356,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
277,3,38.754427637,2.3120572016,40.52609504,2.2602910203,36.095983878,44.956206201,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
278,3,38.745283641,2.3120507341,40.521612449,2.2602845869,36.091513897,44.951711001,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
279,3,38.736152331,2.3120445495,40.517143863,2.2602784242,36.08705739,44.947230337,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
280,3,38.72703373,2.3120386487,40.512688863,2.2602725333,36.082613935,44.94276379,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
281,3,38.71792786,2.3120330327,40.508247025,2.2602669152,36.078183109,44.938310941,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
282,3,38.708834746,2.3120277022,40.50381793,2.2602615704,36.07376449,44.933871371,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
283,3,38.699754408,2.3120226578,40.499401156,2.2602564996,36.069357655,44.929444658,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
284,3,38.690686871,2.3120179,40.494996282,2.2602517033,36.064962181,44.925030383,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
285,3,38.681632156,2.312013429,40.490602887,2.2602471817,36.060577648,44.920628126,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
286,3,38.672590287,2.3120092451,40.486220549,2.260242935,36.056203634,44.916237464,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
287,3,38.663561286,2.3120053483,40.481848848,2.2602389632,36.051839717,44.911857978,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
288,3,38.654545175,2.3120017383,40.477487361,2.2602352661,36.047485477,44.907489246,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
289,3,38.645541978,2.3119984149,40.473135669,2.2602318435,36.043140493,44.903130846,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
290,3,38.636551717,2.3119953777,40.46879335,2.2602286949,36.038804345,44.898782355,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
291,3,38.627574415,2.3119926259,40.464459983,2.2602258197,36.034476613,44.894443353,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
292,3,38.618610095,2.3119901589,40.460135146,2.2602232173,36.030156876,44.890113415,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
293,3,38.609658779,2.3119879757,40.455818418,2.2602208867,36.025844717,44.885792119,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
294,3,38.60072049,2.3119860753,40.451509379,2.2602188269,36.021539715,44.881479043,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
295,3,38.591795251,2.3119844564,40.447207606,2.2602170367,36.017241451,44.877173762,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
296,3,38.582883084,2.3119831177,40.44291268,2.2602155149,36.012949507,44.872875853,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
297,3,38.573984012,2.3119820577,40.438624178,2.26021426,36.008663465,44.868584892,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
298,3,38.565098058,2.3119812747,40.43434168,2.2602132703,36.004382907,44.864300454,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
299,3,38.556225245,2.311980767,40.430064765,2.2602125442,36.000107414,44.860022115,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
300,3,38.547365595,2.3119805324,40.42579301,2.2602120797,35.99583657,44.85574945,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
301,3,38.538519131,2.311980569,40.421525996,2.2602118749,35.991569958,44.851482034,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
302,3,38.529685875,2.3119808744,40.417263301,2.2602119275,35.987307159,44.847219442,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
303,3,38.520865851,2.3119814463,40.413004503,2.2602122352,35.983047758,44.842961248,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
304,3,38.512059081,2.3119822821,40.408749182,2.2602127957,35.978791339,44.838707025,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
305,3,38.503265588,2.3119833791,40.404496916,2.2602136062,35.974537484,44.834456348,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
306,3,38.494485395,2.3119847346,40.400247284,2.2602146641,35.970285779,44.83020879,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
307,3,38.485718523,2.3119863454,40.395999866,2.2602159666,35.966035808,44.825963924,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
308,3,38.476964997,2.3119882086,40.39175424,2.2602175105,35.961787155,44.821721324,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
309,3,38.468224838,2.3119903208,40.387509984,2.2602192928,35.957539406,44.817480561,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
310,3,38.459498069,2.3119926786,40.383266678,2.2602213103,35.953292146,44.813241209,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
311,3,38.450784713,2.3119952785,40.3790239,2.2602235594,35.94904496,44.80900284,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
312,3,38.442084793,2.3119981169,40.374781229,2.2602260367,35.944797434,44.804765025,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
313,3,38.433398332,2.3120011899,40.370538245,2.2602287386,35.940549154,44.800527336,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
314,3,38.424725352,2.3120044936,40.366294525,2.2602316612,35.936299706,44.796289344,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
315,3,38.416065875,2.3120080239,40.362049649,2.2602348005,35.932048677,44.792050621,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
316,3,38.407419925,2.3120117766,40.357803196,2.2602381527,35.927795654,44.787810738,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
317,3,38.398787525,2.3120157475,40.353554744,2.2602417134,35.923540223,44.783569265,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
318,3,38.390168696,2.3120199319,40.349303873,2.2602454784,35.919281972,44.779325773,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
319,3,38.381563462,2.3120243254,40.34505016,2.2602494433,35.915020488,44.775079832,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
320,3,38.372971845,2.3120289232,40.340793186,2.2602536036,35.91075536,44.770831011,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
321,3,38.364393869,2.3120337205,40.336532528,2.2602579546,35.906486174,44.766578881,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
322,3,38.355829555,2.3120387124,40.332267765,2.2602624915,35.90221252,44.762323011,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
323,3,38.347278927,2.3120438937,40.327998478,2.2602672095,35.897933985,44.75806297,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
324,3,38.338742007,2.3120492594,40.323724243,2.2602721035,35.893650158,44.753798328,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
325,3,38.330218818,2.312054804,40.31944464,2.2602771685,35.889360628,44.749528653,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
326,3,38.321709382,2.3120605222,40.315159249,2.2602823992,35.885064985,44.745253513,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
327,3,38.313213723,2.3120664084,40.310867647,2.2602877903,35.880762816,44.740972478,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
328,3,38.304731863,2.312072457,40.306569414,2.2602933365,35.876453713,44.736685115,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
329,3,38.296263824,2.3120786623,40.302264128,2.2602990321,35.872137264,44.732390992,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
330,3,38.28780963,2.3120850184,40.297951368,2.2603048715,35.867813059,44.728089678,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
331,3,38.279369303,2.3120915194,40.293630714,2.2603108491,35.863480689,44.723780739,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
332,3,38.270942866,2.3120981592,40.289301743,2.260316959,35.859139743,44.719463744,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
333,3,38.262530342,2.3121049317,40.284964035,2.2603231952,35.854789812,44.715138259,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
334,3,38.254131753,2.3121118306,40.280617169,2.2603295518,35.850430487,44.710803851,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
335,3,38.245747121,2.3121188496,40.276260723,2.2603360226,35.846061359,44.706460088,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
336,3,38.237376471,2.3121259824,40.271894277,2.2603426016,35.841682017,44.702106536,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
337,3,38.229019824,2.3121332222,40.267517408,2.2603492824,35.837292055,44.697742762,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
338,3,38.220677203,2.3121405627,40.263129697,2.2603560586,35.832891062,44.693368332,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
339,3,38.21234863,2.3121479971,40.258730721,2.2603629239,35.82847863,44.688982812,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
340,3,38.20403413,2.3121555186,40.25432006,2.2603698718,35.824054352,44.684585768,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
341,3,38.195733723,2.3121631205,40.249897292,2.2603768956,35.819617817,44.680176767,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
342,3,38.187447433,2.3121707958,40.245461997,2.2603839887,35.81516862,44.675755374,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
343,3,38.179175283,2.3121785375,40.241013752,2.2603911444,35.81070635,44.671321154,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
344,3,38.170917296,2.3121863386,40.236552138,2.2603983559,35.806230601,44.666873674,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
345,3,38.162673493,2.312194192,40.232076732,2.2604056165,35.801740965,44.662412499,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
346,3,38.154443898,2.3122020906,40.227587114,2.2604129191,35.797237034,44.657937194,FIO2,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Fraction of Inspired Oxygen (%),FiO2 (%)
