TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,base_lower_full,base_upper_full,Delta_Base,Delta_Full,Delta_Lower,Delta_Upper,VitalParam,CompFactor,CompName,VitalName,YLabel,DeltaYLabel
-221,2,58.12657537,0.2724081455,54.666775554,0.2605841908,54.156039853,55.177511256,53.841972456,54.864417807,0.2822180956,0.3135804229,-0.197155279,0.8243161246,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-220,2,58.122180403,0.2724217141,54.662285176,0.260598382,54.15152166,55.173048692,53.841972456,54.864417807,0.2778231288,0.3090900442,-0.201673472,0.8198535602,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-219,2,58.117801285,0.2724353062,54.657809764,0.2606125985,54.147018384,55.168601144,53.841972456,54.864417807,0.2734440103,0.3046146324,-0.206176747,0.8154060122,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-218,2,58.113438339,0.2724489153,54.653349636,0.2606268336,54.142530356,55.164168916,53.841972456,54.864417807,0.2690810644,0.3001545049,-0.210664775,0.8109737849,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-217,2,58.109091889,0.2724625348,54.64890511,0.2606410803,54.138057907,55.159752314,53.841972456,54.864417807,0.264734615,0.295709979,-0.215137224,0.8065571821,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-216,2,58.104762261,0.2724761582,54.644476503,0.260655332,54.133601367,55.155351639,53.841972456,54.864417807,0.2604049864,0.2912813719,-0.219593764,0.8021565078,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-215,2,58.100449777,0.2724897788,54.640064132,0.2606695817,54.129161068,55.150967197,53.841972456,54.864417807,0.2560925025,0.286869001,-0.224034064,0.7977720658,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-214,2,58.096154762,0.2725033901,54.635668315,0.2606838226,54.124737339,55.146599291,53.841972456,54.864417807,0.2517974876,0.2824731835,-0.228457793,0.7934041599,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-213,2,58.09187754,0.2725169854,54.631289368,0.2606980476,54.120330511,55.142248225,53.841972456,54.864417807,0.2475202657,0.2780942367,-0.23286462,0.7890530936,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
-212,2,58.087618435,0.2725305579,54.626927609,0.2607122498,54.115940917,55.137914302,53.841972456,54.864417807,0.2432611608,0.273732478,-0.237254215,0.7847191708,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg),Change in   DBP (mmHg)
