TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
396,3,82.554321956,2.1216881458,82.070182151,2.1042364152,77.94594164,86.194422662,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
397,3,82.548722064,2.1216915987,82.065185643,2.1042397278,77.940938639,86.189432647,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
398,3,82.543141341,2.1216948451,82.060194774,2.1042428338,77.935941683,86.184447866,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
399,3,82.537579716,2.1216978839,82.055209523,2.1042457322,77.930950751,86.179468296,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
400,3,82.532037114,2.1217007142,82.050229869,2.104248422,77.925965825,86.174493913,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
401,3,82.526513463,2.1217033353,82.04525579,2.1042509025,77.920986884,86.169524695,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
402,3,82.52100869,2.1217057464,82.040287264,2.1042531729,77.916013908,86.16456062,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
403,3,82.515522723,2.121707947,82.03532427,2.1042552326,77.911046877,86.159601663,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
404,3,82.510055488,2.1217099364,82.030366787,2.1042570811,77.906085771,86.154647803,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
405,3,82.504606912,2.1217117143,82.025414793,2.104258718,77.901130569,86.149699017,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
406,3,82.499176923,2.1217132804,82.020468267,2.104260143,77.89618125,86.144755284,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
407,3,82.493765448,2.1217146346,82.015527188,2.1042613558,77.891237793,86.139816582,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
408,3,82.488372413,2.1217157766,82.010591533,2.1042623564,77.886300178,86.134882888,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
409,3,82.482997746,2.1217167065,82.005661282,2.1042631448,77.881368381,86.129954182,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
410,3,82.477641375,2.1217174244,82.000736413,2.1042637209,77.876442383,86.125030442,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
411,3,82.472303225,2.1217179304,81.995816904,2.104264085,77.871522161,86.120111647,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
412,3,82.466983225,2.1217182248,81.990902734,2.1042642373,77.866607693,86.115197776,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
413,3,82.461681301,2.121718308,81.985993883,2.1042641783,77.861698957,86.110288809,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
414,3,82.45639738,2.1217181803,81.981090327,2.1042639082,77.85679593,86.105384724,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
415,3,82.45113139,2.1217178425,81.976192046,2.1042634277,77.851898592,86.100485501,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
416,3,82.445883258,2.121717295,81.971299019,2.1042627373,77.847006917,86.095591121,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
417,3,82.440652911,2.1217165385,81.966411224,2.1042618378,77.842120885,86.090701563,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
418,3,82.435440275,2.121715574,81.961528639,2.10426073,77.837240471,86.085816806,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
419,3,82.430245278,2.1217144022,81.956651243,2.1042594146,77.832365654,86.080936833,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
420,3,82.425067848,2.1217130242,81.951779015,2.1042578928,77.827496408,86.076061622,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
421,3,82.419907911,2.1217114409,81.946911933,2.1042561655,77.822632711,86.071191154,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
422,3,82.414765394,2.1217096535,81.942049975,2.1042542338,77.81777454,86.066325411,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
423,3,82.409640224,2.1217076631,81.937193121,2.104252099,77.81292187,86.061464372,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
424,3,82.404532329,2.1217054712,81.932341349,2.1042497622,77.808074678,86.05660802,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
425,3,82.399441636,2.121703079,81.927494637,2.104247225,77.803232939,86.051756335,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
426,3,82.394368072,2.121700488,81.922652964,2.1042444886,77.798396629,86.046909299,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
427,3,82.389311563,2.1216976997,81.917816309,2.1042415546,77.793565724,86.042066893,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
428,3,82.384272038,2.1216947157,81.912984649,2.1042384246,77.7887402,86.037229099,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
429,3,82.379249423,2.1216915376,81.908157965,2.1042351003,77.783920031,86.032395899,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
430,3,82.374243644,2.1216881672,81.903336233,2.1042315833,77.779105192,86.027567274,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
431,3,82.369254631,2.1216846063,81.898519433,2.1042278754,77.77429566,86.022743207,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
432,3,82.364282308,2.1216808568,81.893707544,2.1042239786,77.769491408,86.01792368,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
433,3,82.359326605,2.1216769205,81.888900543,2.1042198948,77.764692412,86.013108675,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
434,3,82.354387447,2.1216727995,81.88409841,2.1042156258,77.759898645,86.008298175,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
435,3,82.349464761,2.1216684959,81.879301123,2.104211174,77.755110084,86.003492162,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
436,3,82.344558476,2.1216640119,81.87450866,2.1042065413,77.750326701,85.998690619,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
437,3,82.339668518,2.1216593496,81.869721001,2.1042017299,77.745548471,85.99389353,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
438,3,82.334794814,2.1216545113,81.864938123,2.1041967422,77.740775369,85.989100876,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
439,3,82.329937291,2.1216494993,81.860160005,2.1041915804,77.736007368,85.984312641,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
440,3,82.325095876,2.121644316,81.855386626,2.104186247,77.731244443,85.979528809,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
441,3,82.320270497,2.121638964,81.850617964,2.1041807443,77.726486566,85.974749362,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
442,3,82.31546108,2.1216334456,81.845853998,2.104175075,77.721733712,85.969974284,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
443,3,82.310667554,2.1216277635,81.841094707,2.1041692415,77.716985854,85.96520356,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
444,3,82.305889844,2.1216219203,81.836340068,2.1041632465,77.712242965,85.960437171,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
445,3,82.301127877,2.1216159188,81.831590061,2.1041570927,77.70750502,85.955675103,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
446,3,82.296381582,2.1216097615,81.826844665,2.1041507828,77.70277199,85.950917339,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
447,3,82.291650885,2.1216034514,81.822103857,2.1041443196,77.69804385,85.946163863,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
448,3,82.286935714,2.1215969913,81.817367616,2.1041377059,77.693320572,85.94141466,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
449,3,82.282235994,2.121590384,81.812635921,2.1041309447,77.688602128,85.936669713,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
450,3,82.277551654,2.1215836326,81.80790875,2.1041240388,77.683888493,85.931929007,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
451,3,82.272882621,2.1215767401,81.803186082,2.1041169913,77.679179638,85.927192526,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
452,3,82.268228821,2.1215697094,81.798467895,2.1041098053,77.674475536,85.922460255,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
453,3,82.263590183,2.1215625438,81.793754169,2.1041024838,77.669776159,85.917732179,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
454,3,82.258966632,2.1215552463,81.789044881,2.10409503,77.665081481,85.913008282,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
455,3,82.254358096,2.1215478202,81.78434001,2.104087447,77.660391472,85.908288548,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
456,3,82.249764502,2.1215402687,81.779639535,2.1040797381,77.655706106,85.903572964,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
457,3,82.245185777,2.121532595,81.774943434,2.1040719066,77.651025355,85.898861514,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
458,3,82.240621849,2.1215248026,81.770251686,2.1040639558,77.64634919,85.894154182,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
459,3,82.236072645,2.1215168948,81.76556427,2.1040558891,77.641677584,85.889450955,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
460,3,82.231538091,2.1215088749,81.760881163,2.1040477099,77.637010508,85.884751818,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
461,3,82.227018114,2.1215007466,81.756202345,2.1040394216,77.632347935,85.880056754,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
462,3,82.222512643,2.1214925132,81.751527793,2.1040310278,77.627689835,85.875365751,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
463,3,82.218021603,2.1214841783,81.746857488,2.1040225319,77.623036181,85.870678794,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
464,3,82.213544922,2.1214757455,81.742191406,2.1040139376,77.618386944,85.865995868,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
465,3,82.209082528,2.1214672184,81.737529527,2.1040052483,77.613742096,85.861316958,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
466,3,82.204634347,2.1214586006,81.73287183,2.1039964679,77.609101608,85.856642052,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
467,3,82.200200306,2.1214498959,81.728218292,2.1039875999,77.604465451,85.851971133,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
468,3,82.195780332,2.1214411079,81.723568893,2.1039786482,77.599833597,85.847304188,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
469,3,82.191374354,2.1214322404,81.71892361,2.1039696163,77.595206017,85.842641203,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
470,3,82.186982297,2.1214232971,81.714282423,2.1039605081,77.590582681,85.837982165,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
471,3,82.182604088,2.121414282,81.70964531,2.1039513275,77.585963562,85.833327058,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
472,3,82.178239656,2.1214051988,81.70501225,2.1039420782,77.58134863,85.828675869,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
473,3,82.173888927,2.1213960514,81.700383221,2.1039327641,77.576737856,85.824028585,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
474,3,82.169551827,2.1213868438,81.695758201,2.1039233892,77.572131212,85.819385191,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
475,3,82.165228285,2.1213775799,81.69113717,2.1039139573,77.567528667,85.814745673,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
476,3,82.160918228,2.1213682635,81.686520106,2.1039044724,77.562930192,85.810110019,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
477,3,82.156621582,2.1213588988,81.681906987,2.1038949386,77.558335759,85.805478214,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
478,3,82.152338274,2.1213494898,81.677297792,2.1038853598,77.553745339,85.800850245,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
479,3,82.148068232,2.1213400404,81.672692499,2.10387574,77.549158901,85.796226098,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
480,3,82.143811384,2.1213305548,81.668091088,2.1038660834,77.544576416,85.79160576,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
481,3,82.139567654,2.121321037,81.663493536,2.1038563939,77.539997855,85.786989217,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
482,3,82.135336972,2.1213114912,81.658899822,2.1038466758,77.535423189,85.782376456,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
483,3,82.131119265,2.1213019214,81.654309925,2.1038369331,77.530852387,85.777767464,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
484,3,82.126914458,2.1212923319,81.649723824,2.1038271699,77.526285421,85.773162227,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
485,3,82.12272248,2.1212827268,81.645141496,2.1038173906,77.521722261,85.768560732,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
486,3,82.118543257,2.1212731103,81.640562921,2.1038075992,77.517162876,85.763962965,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
487,3,82.114376717,2.1212634866,81.635988076,2.1037977999,77.512607238,85.759368915,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
488,3,82.110222786,2.1212538599,81.631416942,2.103787997,77.508055317,85.754778567,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
489,3,82.106081393,2.1212442346,81.626849495,2.1037781947,77.503507082,85.750191908,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
490,3,82.101952463,2.1212346148,81.622285715,2.1037683973,77.498962505,85.745608925,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
491,3,82.097835925,2.1212250048,81.61772558,2.103758609,77.494421554,85.741029605,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
492,3,82.093731704,2.121215409,81.613169069,2.1037488342,77.489884202,85.736453936,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
493,3,82.089639729,2.1212058315,81.60861616,2.1037390771,77.485350416,85.731881903,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
494,3,82.085559926,2.1211962768,81.604066832,2.1037293421,77.480820169,85.727313495,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
495,3,82.081492223,2.1211867492,81.599521063,2.1037196334,77.476293429,85.722748698,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
496,3,82.077436546,2.121177253,81.594978833,2.1037099555,77.471770167,85.718187499,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
497,3,82.073392823,2.1211677926,81.590440119,2.1037003126,77.467250353,85.713629885,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
498,3,82.069360981,2.1211583723,81.5859049,2.1036907091,77.462733956,85.709075843,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
499,3,82.065340946,2.1211489965,81.581373155,2.1036811494,77.458220948,85.704525361,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
500,3,82.061332647,2.1211396696,81.576844861,2.1036716378,77.453711297,85.699978426,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
501,3,82.05733601,2.1211303959,81.572319999,2.1036621788,77.449204974,85.695435024,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
502,3,82.053350962,2.1211211799,81.567798546,2.1036527768,77.444701949,85.690895144,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
503,3,82.049377431,2.1211120259,81.563280481,2.103643436,77.440202191,85.686358771,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
504,3,82.045415343,2.1211029384,81.558765783,2.103634161,77.435705672,85.681825894,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
505,3,82.041464625,2.1210939218,81.554254429,2.1036249561,77.431212359,85.677296499,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
506,3,82.037525206,2.1210849804,81.549746399,2.1036158257,77.426722225,85.672770573,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
507,3,82.033597011,2.1210761187,81.545241671,2.1036067743,77.422235237,85.668248105,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
508,3,82.029679968,2.1210673412,81.540740224,2.1035978063,77.417751367,85.663729081,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
509,3,82.025774004,2.1210586522,81.536242036,2.103588926,77.413270584,85.659213488,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
510,3,82.021879047,2.1210500561,81.531747086,2.1035801379,77.408792858,85.654701313,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
511,3,82.017995022,2.1210415574,81.527255352,2.1035714465,77.40431816,85.650192544,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
512,3,82.014121858,2.1210331604,81.522766813,2.103562856,77.399846458,85.645687168,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
513,3,82.010259482,2.1210248697,81.518281448,2.103554371,77.395377722,85.641185173,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
514,3,82.00640782,2.1210166896,81.513799234,2.1035459959,77.390911924,85.636686544,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
515,3,82.0025668,2.1210086246,81.509320151,2.1035377351,77.386449032,85.63219127,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
516,3,81.998736348,2.121000679,81.504844178,2.1035295929,77.381989017,85.627699338,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
517,3,81.994916393,2.1209928572,81.500371291,2.1035215738,77.377531848,85.623210735,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
518,3,81.99110686,2.1209851637,81.495901472,2.1035136822,77.373077496,85.618725448,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
519,3,81.987307678,2.1209776029,81.491434697,2.1035059225,77.368625929,85.614243464,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
520,3,81.983518773,2.1209701791,81.486970945,2.103498299,77.36417712,85.609764771,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
521,3,81.979740073,2.1209628968,81.482510196,2.1034908162,77.359731036,85.605289355,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
522,3,81.975971504,2.1209557602,81.478052426,2.1034834784,77.355287649,85.600817204,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
523,3,81.972212993,2.1209487738,81.473597616,2.10347629,77.350846928,85.596348305,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
524,3,81.968464469,2.120941942,81.469145744,2.1034692554,77.346408843,85.591882645,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
525,3,81.964725857,2.1209352691,81.464696787,2.1034623788,77.341973364,85.58742021,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
526,3,81.960997085,2.1209287594,81.460250726,2.1034556647,77.337540462,85.582960989,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
527,3,81.95727808,2.1209224172,81.455807537,2.1034491174,77.333110106,85.578504968,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
528,3,81.953568769,2.120916247,81.451367201,2.1034427411,77.328682267,85.574052135,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
529,3,81.94986908,2.1209102529,81.446929695,2.1034365403,77.324256914,85.569602475,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
530,3,81.946178939,2.1209044393,81.442494997,2.1034305191,77.319834018,85.565155976,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
531,3,81.942498273,2.1208988105,81.438063088,2.1034246819,77.31541355,85.560712626,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
532,3,81.93882701,2.1208933708,81.433633944,2.1034190329,77.310995478,85.556272411,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
533,3,81.935165077,2.1208881243,81.429207545,2.1034135765,77.306579773,85.551835317,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
534,3,81.931512401,2.1208830754,81.424783869,2.1034083167,77.302166406,85.547401332,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
535,3,81.927868908,2.1208782283,81.420362895,2.1034032579,77.297755347,85.542970443,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
536,3,81.924234527,2.1208735871,81.415944601,2.1033984043,77.293346566,85.538542636,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
537,3,81.920609184,2.1208691561,81.411528966,2.1033937601,77.288940034,85.534117899,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
538,3,81.916992806,2.1208649394,81.407115969,2.1033893293,77.284535721,85.529696217,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
539,3,81.91338532,2.1208609413,81.402705587,2.1033851163,77.280133596,85.525277578,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
540,3,81.909786654,2.1208571658,81.3982978,2.1033811251,77.275733632,85.520861968,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
541,3,81.906196735,2.120853617,81.393892586,2.1033773598,77.271335798,85.516449375,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
542,3,81.902615489,2.1208502991,81.389489924,2.1033738246,77.266940064,85.512039783,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
543,3,81.899042845,2.1208472162,81.385089792,2.1033705236,77.262546402,85.507633181,HR,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
