TimeFromTransfusion,Storage_Cat,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
627,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
628,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
629,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
630,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
631,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
632,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
633,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
634,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
635,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
636,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
637,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
638,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
639,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
640,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
641,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
642,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
643,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
644,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
645,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
646,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
647,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
648,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
649,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
650,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
651,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
652,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
653,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
654,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
655,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
656,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
657,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
658,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
659,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
660,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
661,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
662,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
663,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
664,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
665,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
666,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
667,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
668,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
669,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
670,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
671,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
672,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
673,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
674,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
675,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
676,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
677,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
678,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
679,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
680,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
681,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
682,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
683,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
684,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
685,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
686,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
687,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
688,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
689,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
690,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
691,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
692,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
693,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
694,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
695,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
696,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
697,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
698,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
699,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
700,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
701,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
702,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
703,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
704,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
705,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
706,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
707,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
708,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
709,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
710,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
711,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
712,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
713,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
714,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
715,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
716,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
717,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
718,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
719,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
720,,,,,,,,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
0,1,59.759743209,1.1419234353,56.485249941,1.0832924807,54.36202874,58.608471141,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
1,1,59.775025654,1.1419139409,56.4993235,1.0832836186,54.376119669,58.622527331,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
2,1,59.790329005,1.1418886841,56.513377655,1.0832584375,54.390223178,58.636532131,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
3,1,59.805650196,1.1418480549,56.527410403,1.0832173411,54.404336474,58.650484332,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
4,1,59.820986164,1.1417924717,56.541419745,1.0831607624,54.418456708,58.664382782,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
5,1,59.836333841,1.1417223789,56.55540368,1.0830891618,54.432580978,58.678226381,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
6,1,59.851690162,1.1416382453,56.569360207,1.0830030242,54.446706333,58.692014081,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
7,1,59.867052061,1.1415405612,56.583287326,1.0829028574,54.460829775,58.705744876,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
8,1,59.882416474,1.1414298372,56.597183035,1.08278919,54.47494827,58.719417801,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
9,1,59.897780333,1.1413066018,56.611045335,1.082662569,54.489058743,58.733031928,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
10,1,59.913140574,1.1411713995,56.624872225,1.0825235582,54.50315809,58.74658636,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
11,1,59.928494131,1.1410247891,56.638661704,1.0823727361,54.517243175,58.760080232,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
12,1,59.943837938,1.1408673418,56.652411771,1.082210694,54.53131084,58.773512701,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
13,1,59.95916893,1.1406996393,56.666120426,1.0820380343,54.545357903,58.786882948,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
14,1,59.97448404,1.1405222723,56.679785667,1.0818553684,54.559381165,58.80019017,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
15,1,59.989780204,1.1403358386,56.693405496,1.0816633154,54.573377411,58.81343358,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
16,1,60.005054356,1.1401409416,56.70697791,1.0814625,54.587343417,58.826612402,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
17,1,60.020303429,1.1399381886,56.720500909,1.0812535512,54.60127595,58.839725868,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
18,1,60.035524359,1.1397281895,56.733972493,1.0810371004,54.615171771,58.852773215,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
19,1,60.05071408,1.139511555,56.74739066,1.08081378,54.62902764,58.865753681,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
20,1,60.065869525,1.1392888953,56.760753411,1.080584222,54.642840318,58.878666505,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
21,1,60.08098763,1.1390608186,56.774058745,1.0803490562,54.656606569,58.89151092,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
22,1,60.096065329,1.1388279298,56.78730466,1.0801089092,54.670323165,58.904286154,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
23,1,60.111099556,1.1385908292,56.800489156,1.0798644027,54.683986887,58.916991425,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
24,1,60.126087246,1.1383501111,56.813610233,1.0796161523,54.697594528,58.929625939,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
25,1,60.141025333,1.1381063628,56.826665891,1.0793647662,54.711142894,58.942188887,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
26,1,60.15591075,1.1378601632,56.839654127,1.079110844,54.724628811,58.954679443,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
27,1,60.170740434,1.1376120815,56.852572942,1.0788549755,54.73804912,58.967096764,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
28,1,60.185511317,1.1373626766,56.865420335,1.0785977396,54.751400688,58.979439982,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
29,1,60.200220334,1.1371124955,56.878194306,1.0783397031,54.764680403,58.991708209,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
30,1,60.21486442,1.1368620727,56.890892853,1.0780814196,54.777885178,59.003900528,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
31,1,60.22944051,1.136611929,56.903513976,1.0778234287,54.791011956,59.016015997,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
32,1,60.243945536,1.1363625707,56.916055675,1.077566255,54.804057708,59.028053643,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
33,1,60.258376435,1.1361144886,56.928515949,1.0773104069,54.817019436,59.040012462,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
34,1,60.272730139,1.1358681573,56.940892797,1.0770563762,54.829894176,59.051891417,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
35,1,60.287003584,1.1356240343,56.953184218,1.076804637,54.842678999,59.063689437,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
36,1,60.301193703,1.1353825594,56.965388212,1.0765556448,54.85537101,59.075405414,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
37,1,60.315297432,1.1351441539,56.977502778,1.0763098363,54.867967354,59.087038202,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
38,1,60.329311704,1.13490922,56.989525916,1.0760676281,54.880465213,59.098586619,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
39,1,60.343233455,1.1346781401,57.001455625,1.0758294165,54.89286181,59.110049441,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
40,1,60.357059617,1.1344512767,57.013289904,1.0755955768,54.905154407,59.121425401,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
41,1,60.370787126,1.1342289711,57.025026753,1.0753664629,54.917340313,59.132713193,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
42,1,60.384412916,1.1340115439,57.036664171,1.0751424067,54.929416874,59.143911467,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
43,1,60.397933921,1.1337992936,57.048200157,1.0749237175,54.941381484,59.155018829,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
44,1,60.411347076,1.1335924973,57.05963271,1.0747106823,54.953231581,59.16603384,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
45,1,60.424649315,1.1333914096,57.070959831,1.0745035645,54.964964646,59.176955016,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
46,1,60.437837572,1.1331962626,57.082179518,1.0743026046,54.976578209,59.187780828,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
47,1,60.450908782,1.1330072658,57.093289771,1.0741080195,54.988069843,59.1985097,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
48,1,60.463859879,1.132824606,57.104288589,1.0739200022,54.999437169,59.209140009,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
49,1,60.476687798,1.1326484469,57.115173972,1.0737387223,55.010677855,59.219670088,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
50,1,60.489389472,1.1324789294,57.125943918,1.0735643252,55.021789614,59.230098222,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
51,1,60.501961837,1.1323161715,57.136596427,1.0733969328,55.032770208,59.240422647,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
52,1,60.514401826,1.132160268,57.147129499,1.073236643,55.043617443,59.250641556,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
53,1,60.526706374,1.1320112914,57.157541133,1.0730835301,55.054329174,59.260753093,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
54,1,60.538872415,1.1318692912,57.167829328,1.0729376451,55.064903299,59.270755358,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
55,1,60.550896884,1.1317342947,57.177992084,1.0727990156,55.075337764,59.280646403,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
56,1,60.562776714,1.131606307,57.188027399,1.0726676461,55.08563056,59.290424239,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
57,1,60.574508842,1.1314853115,57.197933274,1.0725435188,55.095779721,59.300086828,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
58,1,60.586090199,1.1313712701,57.207707708,1.0724265932,55.105783325,59.30963209,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
59,1,60.597517722,1.1312641236,57.217348699,1.0723168073,55.115639494,59.319057905,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
60,1,60.608788344,1.1311637923,57.226854248,1.0722140776,55.12534639,59.328362106,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
61,1,60.619899628,1.1310701596,57.236222791,1.0721182824,55.134902689,59.337542894,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
62,1,60.630851648,1.1309830288,57.245454515,1.0720292174,55.144308977,59.346600053,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
63,1,60.641645108,1.130902188,57.254550043,1.0719466631,55.15356631,59.355533777,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
64,1,60.652280711,1.1308274292,57.263510001,1.0718704034,55.162675734,59.364344268,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
65,1,60.662759158,1.130758548,57.272335011,1.0718002262,55.171638289,59.373031733,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
66,1,60.673081154,1.1306953435,57.281025698,1.0717359234,55.180455008,59.381596388,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
67,1,60.6832474,1.1306376188,57.289582686,1.0716772903,55.189126915,59.390038457,ARTd,Storage_Cat,RBC Storage Time,Vital Parameter Trajectory: Diastolic Blood Pressure (mmHg),DBP (mmHg)
