DonorParity,TimeFromTransfusion,PredVal_Base,StdErrVal_Base,PredVal_Full,StdErrVal_Full,Lower_Full,Upper_Full,VitalParam,CompFactor,CompName,VitalName,YLabel
0,305,82.811609926,2.1040356185,82.158197676,2.0896475667,78.062551221,86.253844131,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,306,82.823911551,2.1040365048,82.171583969,2.0896483872,78.075935905,86.267232032,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,307,82.83618466,2.1040374779,82.1849366,2.0896492937,78.08928676,86.28058644,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,308,82.848427882,2.1040385367,82.198254095,2.0896502852,78.102602312,86.293905879,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,309,82.86063985,2.10403968,82.211534979,2.0896513603,78.115881088,86.307188869,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,310,82.872819194,2.1040409067,82.224777776,2.089652518,78.129121616,86.320433935,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,311,82.884964545,2.1040422155,82.23798101,2.089653757,78.142322423,86.333639598,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,312,82.897074534,2.104043605,82.251143208,2.0896550759,78.155482035,86.346804381,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,313,82.909147791,2.1040450739,82.264262893,2.0896564735,78.168598981,86.359926806,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,314,82.921182949,2.1040466207,82.277338591,2.0896579483,78.181671789,86.373005394,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,315,82.933178637,2.1040482441,82.290368826,2.0896594988,78.194698985,86.386038668,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,316,82.945133487,2.1040499425,82.303352124,2.0896611236,78.207679097,86.39902515,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,317,82.957046129,2.1040517144,82.316287008,2.0896628212,78.220610654,86.411963361,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,318,82.968915195,2.1040535582,82.329172004,2.0896645899,78.233492184,86.424851824,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,319,82.980739315,2.1040554722,82.342005636,2.0896664281,78.246322213,86.437689059,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,320,82.992517121,2.1040574548,82.35478643,2.0896683341,78.259099271,86.450473589,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,321,83.004247243,2.1040595042,82.36751291,2.0896703062,78.271821886,86.463203934,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,322,83.015928312,2.1040616186,82.380183601,2.0896723427,78.284488586,86.475878616,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,323,83.027558959,2.1040637964,82.392797028,2.0896744418,78.297097899,86.488496157,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,324,83.039137816,2.1040660355,82.405351715,2.0896766015,78.309648353,86.501055078,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,325,83.050663512,2.1040683341,82.417846188,2.08967882,78.322138478,86.513553899,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,326,83.062134679,2.1040706904,82.430278972,2.0896810955,78.334566801,86.525991142,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,327,83.073549949,2.1040731022,82.44264859,2.0896834258,78.346931852,86.538365328,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,328,83.084907951,2.1040755676,82.454953568,2.0896858091,78.359232159,86.550674977,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,329,83.096207316,2.1040780846,82.467192431,2.0896882432,78.371466251,86.562918611,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,330,83.107446677,2.104080651,82.479363703,2.0896907261,78.383632657,86.575094749,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,331,83.118624663,2.1040832648,82.49146591,2.0896932557,78.395729906,86.587201914,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,332,83.129739905,2.1040859237,82.503497576,2.0896958297,78.407756527,86.599238625,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,333,83.140791035,2.1040886256,82.515457225,2.0896984461,78.419711048,86.611203403,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,334,83.151776683,2.1040913683,82.527343384,2.0897011027,78.431592,86.623094768,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,335,83.162695481,2.1040941495,82.539154576,2.089703797,78.443397911,86.634911241,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,336,83.173546058,2.1040969669,82.550889327,2.0897065269,78.455127311,86.646651342,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,337,83.184327047,2.1040998182,82.562546161,2.0897092901,78.466778729,86.658313592,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,338,83.195037078,2.1041027011,82.574123602,2.0897120842,78.478350695,86.66989651,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,339,83.205674782,2.1041056131,82.585620177,2.0897149068,78.489841737,86.681398617,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,340,83.21623879,2.1041085518,82.597034409,2.0897177555,78.501250386,86.692818432,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,341,83.226727733,2.1041115149,82.608364824,2.0897206279,78.512575171,86.704154477,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,342,83.237140242,2.1041144999,82.619609946,2.0897235216,78.523814622,86.715405271,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,343,83.247474947,2.1041175042,82.6307683,2.089726434,78.534967268,86.726569333,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,344,83.25773048,2.1041205253,82.641838411,2.0897293626,78.546031639,86.737645184,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,345,83.267905472,2.1041235608,82.652818804,2.0897323049,78.557006265,86.748631344,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,346,83.277998553,2.1041266081,82.663708004,2.0897352585,78.567889675,86.759526332,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,347,83.288008355,2.1041296646,82.674504534,2.0897382205,78.5786804,86.770328668,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,348,83.297933507,2.1041327277,82.685206921,2.0897411886,78.58937697,86.781036873,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,349,83.307772643,2.1041357948,82.695813689,2.0897441601,78.599977914,86.791649464,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,350,83.317524391,2.1041388632,82.706323363,2.0897471324,78.610481762,86.802164964,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,351,83.327187384,2.1041419304,82.716734467,2.0897501027,78.620887044,86.81258189,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,352,83.336760252,2.1041449936,82.727045527,2.0897530685,78.631192291,86.822898762,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,353,83.346241625,2.1041480502,82.737255067,2.0897560272,78.641396032,86.833114101,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,354,83.355630136,2.1041510975,82.747361612,2.0897589759,78.651496798,86.843226426,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,355,83.364924415,2.1041541328,82.757363687,2.089761912,78.661493118,86.853234255,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,356,83.374123092,2.1041571534,82.767259816,2.0897648328,78.671383523,86.863136109,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,357,83.383224799,2.1041601566,82.777048525,2.0897677357,78.681166543,86.872930508,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,358,83.392228167,2.1041631397,82.786728339,2.0897706177,78.690840707,86.88261597,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,359,83.401131826,2.1041660998,82.796297781,2.0897734764,78.700404547,86.892191016,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,360,83.409934408,2.1041690344,82.805755378,2.0897763088,78.709856592,86.901654164,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,361,83.418634828,2.1041719408,82.815099962,2.0897791126,78.719195681,86.911004243,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,362,83.427233144,2.1041748172,82.824331602,2.0897818856,78.728421886,86.920241319,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,363,83.435729696,2.1041776619,82.833450677,2.0897846264,78.737535589,86.929365765,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,364,83.444124825,2.1041804732,82.842457564,2.0897873333,78.74653717,86.938377957,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,365,83.452418874,2.1041832496,82.85135264,2.0897900047,78.755427011,86.94727827,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,366,83.460612184,2.1041859896,82.860136284,2.089792639,78.764205492,86.956067077,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,367,83.468705097,2.1041886916,82.868808873,2.0897952348,78.772872993,86.964744753,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,368,83.476697953,2.1041913543,82.877370785,2.0897977906,78.781429896,86.973311675,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,369,83.484591095,2.1041939762,82.885822398,2.0898003051,78.78987658,86.981768216,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,370,83.492384863,2.1041965559,82.894164089,2.0898027769,78.798213427,86.990114751,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,371,83.5000796,2.1041990922,82.902396236,2.0898052046,78.806440816,86.998351657,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,372,83.507675647,2.1042015838,82.910519217,2.089807587,78.814559127,87.006479307,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,373,83.515173345,2.1042040294,82.91853341,2.0898099228,78.822568742,87.014498078,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,374,83.522573035,2.1042064279,82.926439192,2.0898122109,78.830470039,87.022408345,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,375,83.52987506,2.1042087781,82.934236941,2.0898144501,78.838263399,87.030210483,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,376,83.537079761,2.1042110789,82.941927035,2.0898166393,78.845949203,87.037904867,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,377,83.544187479,2.1042133292,82.949509851,2.0898187775,78.853527828,87.045491875,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,378,83.551198556,2.104215528,82.956985768,2.0898208636,78.860999656,87.05297188,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,379,83.558113333,2.1042176744,82.964355163,2.0898228966,78.868365067,87.060345259,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,380,83.564932152,2.1042197673,82.971618414,2.0898248755,78.875624438,87.067612389,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,381,83.571655354,2.1042218059,82.978775898,2.0898267996,78.882778151,87.074773644,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,382,83.578283281,2.1042237893,82.985827993,2.0898286678,78.889826585,87.081829401,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,383,83.584816274,2.1042257166,82.992775077,2.0898304793,78.896770119,87.088780036,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,384,83.591254674,2.1042275872,82.999617528,2.0898322335,78.903609132,87.095625925,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,385,83.597598824,2.1042294001,83.006355724,2.0898339294,78.910344003,87.102367444,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,386,83.603849064,2.1042311547,83.012990041,2.0898355664,78.916975112,87.10900497,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,387,83.610005737,2.1042328503,83.019520859,2.0898371438,78.923502838,87.11553888,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,388,83.616069183,2.1042344862,83.025948554,2.089838661,78.92992756,87.121969548,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,389,83.622039745,2.1042360619,83.032273505,2.0898401173,78.936249656,87.128297353,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,390,83.627917763,2.1042375768,83.038496089,2.0898415121,78.942469506,87.134522671,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,391,83.633703579,2.1042390303,83.044616683,2.089842845,78.948587489,87.140645878,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,392,83.639397534,2.1042404219,83.050635667,2.0898441153,78.954603982,87.146667351,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,393,83.644999971,2.1042417511,83.056553416,2.0898453227,78.960519366,87.152587467,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,394,83.65051123,2.1042430175,83.06237031,2.0898464667,78.966334017,87.158406603,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,395,83.655931654,2.1042442207,83.068086726,2.0898475468,78.972048316,87.164125136,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,396,83.661261583,2.1042453604,83.073703041,2.0898485627,78.97766264,87.169743442,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,397,83.666501359,2.1042464361,83.079219633,2.0898495141,78.983177367,87.175261899,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,398,83.671651323,2.1042474475,83.084636881,2.0898504007,78.988592877,87.180680885,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,399,83.676711818,2.1042483945,83.089955161,2.0898512221,78.993909548,87.186000775,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,400,83.681683184,2.1042492767,83.095174852,2.0898519782,78.999127757,87.191221948,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,401,83.686565763,2.104250094,83.100296331,2.0898526686,79.004247882,87.19634478,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,402,83.691359896,2.1042508461,83.105319976,2.0898532933,79.009270303,87.201369649,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,403,83.696065926,2.1042515329,83.110246165,2.0898538521,79.014195397,87.206296933,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,404,83.700684193,2.1042521542,83.115075275,2.0898543448,79.019023541,87.211127009,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,405,83.705215039,2.1042527101,83.119807685,2.0898547714,79.023755115,87.215860255,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,406,83.709658805,2.1042532004,83.124443771,2.0898551319,79.028390495,87.220497048,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,407,83.714015833,2.1042536251,83.128983912,2.089855426,79.032930059,87.225037765,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,408,83.718286465,2.1042539841,83.133428486,2.089855654,79.037374186,87.229482786,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,409,83.722471041,2.1042542776,83.13777787,2.0898558157,79.041723253,87.233832486,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,410,83.726569904,2.1042545055,83.142032441,2.0898559112,79.045977637,87.238087245,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,411,83.730583395,2.104254668,83.146192578,2.0898559407,79.050137716,87.24224744,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,412,83.734511855,2.1042547651,83.150258659,2.0898559042,79.054203869,87.246313449,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,413,83.738355626,2.104254797,83.154231061,2.0898558018,79.058176471,87.25028565,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,414,83.742115049,2.1042547638,83.158110161,2.0898556338,79.062055901,87.254164422,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,415,83.745790467,2.1042546658,83.161896338,2.0898554003,79.065842536,87.257950141,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,416,83.749382219,2.1042545031,83.16558997,2.0898551015,79.069536753,87.261643187,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,417,83.752890648,2.104254276,83.169191433,2.0898547376,79.073138929,87.265243937,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,418,83.756316096,2.1042539848,83.172701106,2.0898543089,79.076649443,87.26875277,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,419,83.759658903,2.1042536297,83.176119367,2.0898538158,79.08006867,87.272170064,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,420,83.762919412,2.104253211,83.179446593,2.0898532585,79.083396989,87.275496198,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,421,83.766097963,2.1042527291,83.182683162,2.0898526373,79.086634775,87.27873155,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,422,83.769194899,2.1042521844,83.185829452,2.0898519527,79.089782407,87.281876498,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,423,83.77221056,2.1042515772,83.188885841,2.0898512049,79.092840261,87.28493142,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,424,83.775145289,2.104250908,83.191852705,2.0898503945,79.095808714,87.287896697,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,425,83.777999426,2.1042501771,83.194730424,2.0898495218,79.098688142,87.290772705,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,426,83.780773314,2.1042493851,83.197519374,2.0898485874,79.101478924,87.293559823,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,427,83.783467293,2.1042485324,83.200219933,2.0898475916,79.104181436,87.296258431,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,428,83.786081706,2.1042476195,83.20283248,2.0898465349,79.106796053,87.298868907,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,429,83.788616893,2.1042466469,83.205357392,2.089845418,79.109323154,87.301391629,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,430,83.791073196,2.1042456152,83.207795046,2.0898442413,79.111763115,87.303826978,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,431,83.793450957,2.1042445249,83.210145821,2.0898430054,79.114116312,87.30617533,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,432,83.795750517,2.1042433767,83.212410094,2.0898417109,79.116383122,87.308437066,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,433,83.797972217,2.1042421711,83.214588242,2.0898403584,79.118563921,87.310612563,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,434,83.8001164,2.1042409088,83.216680645,2.0898389485,79.120659087,87.312702202,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,435,83.802183406,2.1042395903,83.218687678,2.0898374819,79.122668995,87.314706361,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,436,83.804173578,2.1042382164,83.220609721,2.0898359591,79.124594022,87.316625419,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,437,83.806087256,2.1042367878,83.22244715,2.089834381,79.126434545,87.318459756,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,438,83.807924782,2.1042353051,83.224200344,2.0898327482,79.128190939,87.32020975,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,439,83.809686498,2.104233769,83.225869681,2.0898310614,79.129863581,87.32187578,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,440,83.811372744,2.1042321804,83.227455537,2.0898293214,79.131452848,87.323458226,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,441,83.812983863,2.10423054,83.228958291,2.089827529,79.132959115,87.324957467,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,442,83.814520197,2.1042288484,83.230378321,2.0898256848,79.134382759,87.326373882,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,443,83.815982085,2.1042271067,83.231716003,2.0898237897,79.135724157,87.32770785,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,444,83.817369871,2.1042253154,83.232971717,2.0898218445,79.136983683,87.328959752,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,445,83.818683895,2.1042234755,83.23414584,2.08981985,79.138161714,87.330129965,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,446,83.8199245,2.1042215879,83.235238749,2.0898178071,79.139258627,87.33121887,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,447,83.821092025,2.1042196533,83.236250822,2.0898157166,79.140274798,87.332226846,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,448,83.822186814,2.1042176726,83.237182437,2.0898135795,79.141210602,87.333154272,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,449,83.823209207,2.1042156468,83.238033971,2.0898113965,79.142066415,87.334001528,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,450,83.824159546,2.1042135767,83.238805803,2.0898091686,79.142842613,87.334768993,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,451,83.825038172,2.1042114633,83.239498311,2.0898068967,79.143539573,87.335457048,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,452,83.825845427,2.1042093075,83.240111871,2.0898045818,79.144157671,87.336066071,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,453,83.826581653,2.1042071102,83.240646861,2.0898022248,79.144697281,87.336596442,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,454,83.827247191,2.1042048724,83.24110366,2.0897998266,79.14515878,87.33704854,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,455,83.827842381,2.1042025951,83.241482645,2.0897973883,79.145542545,87.337422746,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,456,83.828367567,2.1042002792,83.241784194,2.0897949108,79.145848949,87.337719439,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,457,83.828823089,2.1041979259,83.242008685,2.0897923951,79.14607837,87.337938999,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
0,458,83.829209289,2.104195536,83.242156495,2.0897898423,79.146231184,87.338081805,HR,DonorParity,Donor Parity,Vital Parameter Trajectory: Heart Rate (bpm),HR (bpm)
